Symbol,ShortName,Sector,Industry,MarketCap,AveragePrice,PE_Ratio,DividendYield,Beta,Revenue,ProfitMargins,EBITDA,ForwardEps,TrailingEps,SharesOutstanding
PHCAP.BO,PH CAPITAL LTD.,,,0.0,57.84348460959461,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDRAIND.BO,Indra Industries Ltd.,,,0.0,7.370486624146126,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
COLINZ.BO,COLINZ LABORATORIES LTD.,,,0.0,23.874202475760146,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VISIONCINE.BO,VISION CINEMAS LTD.,,,0.0,1.082064778433155,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ARENTERP.BO,RAJDARSHAN INDUSTRIES LTD.,Basic Materials,Other Industrial Metals & Mining,94465877.94349426,30.39149308094272,inf,0.0,0.376,16014110,0.42338002,0,0.0,2.19,3108300
GLITTEKG.BO,GLITTEK GRANITES LTD.,,,0.0,2.439626922137546,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDXTRA.BO,IEL LIMITED,,,0.0,5.055751001820367,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SBFL.BO,Shree Bhavya Fabrics Limited,,,0.0,10.861482972650512,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UMESLTD.BO,USHA MARTIN EDUCATION & SOLUTI,Consumer Defensive,Education & Training Services,99851723.98184355,3.779999999312667,inf,0.0,1.243,6122700,0.38085,0,0.0,0.09,26415800
BRIDGESE.BO,BRIDGE SECURITIES LTD.,,,0.0,12.187623720099456,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NCLRESE.BO,NCL RESEARCH & FINANCIAL SERVI,,,0.0,0.4505753146854007,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUDAI.BO,SUDAL INDUSTRIES LTD.,,,0.0,9.892514202619894,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NETLINK.BO,NETLINK SOLUTIONS (INDIA) LTD.,,,0.0,45.55059206785464,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KMFBLDR.BO,KMF BUILDERS & DEVELOPERS LTD.,,,0.0,3.805555557295837,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ORTEL.BO,Ortel Communications Limited,Communication Services,Entertainment,38012561.700976886,1.1527027010112196,inf,0.0,0.818,602600000,-0.47809,0,0.0,-12.84,32976900
ODYCORP.BO,ODYSSEY CORPORATION LTD.,,,0.0,4.70440032720759,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MINAXI.BO,MINAXI TEXTILES LTD.,,,0.0,1.4795461925685502,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STDBAT.BO,STANDARD BATTERIES LTD.,,,0.0,23.807090797822326,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHVFL.BO,SHREEVATSAA FINANCE & LEASING,,,0.0,8.977682323084851,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
WELCURE.BO,WELCURE DRUGS & PHARMACEUTICAL,,,0.0,3.894716370434197,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CORPOCO.BO,CORPORATE COURIER AND CARGO LT,,,0.0,6.361930248414416,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NOGMIND.BO,NEOGEM INDIA LTD.,,,0.0,3.31284903318851,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PMTELELIN.BO,P.M.TELELINNKS LTD.,,,0.0,4.832866384915495,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KINETRU.BO,KINETIC TRUST LTD.,,,0.0,8.91872564190394,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TRISHAKT.BO,Trishakti Industries Limited,,,0.0,10.10817683100797,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ADIEXRE.BO,ADINATH EXIM RESOURCES LTD.,,,0.0,15.053406327116905,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AJEL.BO,AJEL LTD.,,,0.0,7.446299615369635,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
FRASER.BO,Fraser And Company Limited,,,0.0,7.3855627386193525,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LIBORDFIN.BO,LIBORD FINANCE LTD,,,0.0,6.3824068139785695,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
STRGRENWO.BO,STERLING GREEN WOODS LTD.,,,0.0,19.5363209463982,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JPTSEC.BO,JPT SECURITIES LTD.,,,0.0,7.887948103484736,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PAEL.BO,PAE LTD.,,,0.0,5.095162351797153,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GAGAN.BO,GAGAN GASES LTD.,,,0.0,11.589578606514335,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BLUECHIP.NS,BLUE CHIP INDIA,Financial Services,Capital Markets,33772402.87486287,0.6106650454822297,inf,0.0,1.227,676000,0.0,0,0.0,-0.38,55304300
CONTICON.BO,CONTINENTAL CONTROLS LTD.,,,0.0,5.047957871779437,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PANELEC.BO,PAN ELECTRONICS INDIA LTD.,,,0.0,23.804513767047677,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ASHRAM.BO,ASHRAM ONLINE.COM LTD.,,,0.0,4.557576989142203,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAJKSYN.BO,RAJKAMAL SYNTHETICS LTD.,,,0.0,16.204582306203665,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PADMALAYAT.BO,PADMALAYA TELEFILMS LTD.,,,0.0,2.394744937333018,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PASARI.BO,PASARI SPINNING MILLS LTD.,,,0.0,4.112552677020068,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNISHIRE.BO,UNISHIRE URBAN INFRA LTD,,,0.0,2.3549149679751533,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUNRAJDI.BO,SUNRAJ DIAMOND EXPORTS LTD.,,,0.0,6.207072191188129,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JOYREALTY.BO,JOY REALTY LTD.,,,0.0,19.99575687103531,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BAMPSL.BO,BAMPSL SECURITIES LTD.,,,0.0,4.70437600701516,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KCLINFRA.BO,KCL Infra Projects Limited,,,0.0,1.3387859346317896,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MELSTAR.BO,MELSTAR INFORMATION TECHNOLOGI,Technology,Software—Application,44052572.84353866,3.0842445157940963,inf,0.0,0.162,44246000,-0.55083,0,0.0,-2.74,14283100
NIHARINF.BO,NIHAR INFO GLOBAL LTD.,,,0.0,7.45430769128838,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RLF.BO,RLF LTD.,,,0.0,4.984979724168584,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DHARFIN.BO,DHARANI FINANCE LTD.,,,0.0,5.265129645118064,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AMFORG.BO,AMFORGE INDUSTRIES LTD.,,,0.0,4.587163694625542,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CAPRICORN.BO,CAPRICORN SYSTEMS GLOBAL SOLUT,,,0.0,8.656390906733801,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SAENTER.BO,SOUTH ASIAN ENTERPRISES LTD.,,,0.0,23.042976305529244,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SIELFNS.BO,SIEL FINANCIAL SERVICES LTD.,,,0.0,10.066836977237042,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
EKAMLEA.BO,EKAM LEASING & FINANCE CO.LTD.,,,0.0,4.775421731953493,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PEETISEC.BO,PEETI SECURITIES LTD.,,,0.0,16.366423349697612,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CRANEINFRA.BO,Crane Infrastructure Limited,,,0.0,9.69668558486277,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ARAVALIS.BO,ARAVALI SECURITIES & FINANCE L,,,0.0,3.8651013807465366,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CONTILI.BO,CONTIL INDIA LTD.,,,0.0,43.54748785283229,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ZDHJERK.BO,DHANVANTRI JEEVAN REKHA LTD.,,,0.0,11.384124791796049,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHIVAGR.BO,SHIVAGRICO IMPLEMENTS LTD.,,,0.0,12.88138686015368,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SPSINT.BO,SPS INTERNATIONAL LTD.,,,0.0,15.774257888855821,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CORNE.BO,CORAL NEWSPRINTS LTD.,,,0.0,8.277204210406572,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUPERTEX.BO,SUPERTEX INDUSTRIES LTD.,,,0.0,6.891021902157056,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DCMFINSERV.BO,DCM FINANCIAL SERVICES LTD.,Financial Services,Credit Services,77588386.97582422,3.5068039003586073,inf,0.0,1.469,9093000,0.0,0,0.0,-2.28,22125100
JAIHINDS.BO,JAIHIND SYNTHETICS LTD.,,,0.0,13.577325758420088,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GITARENEW.BO,GITA RENEWABLE ENERGY LIMITED,,,0.0,87.31047792372866,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BGLOBAL.BO,BHARATIYA GLOBAL INFOMEDIA LTD,Technology,Software—Application,37043583.70409281,2.3381524893545333,inf,0.0,-0.033,36339000,-0.75431,0,0.0,-1.71,15843100
PADAMCO.BO,PADAM COTTON YARNS LTD.,,,0.0,16.7506326182722,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDAGIV.BO,IND-AGIV COMMERCE LTD.,,,0.0,33.193167025392704,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BETXIND.BO,BETEX INDIA LTD.,,,0.0,79.15547003661021,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAJINFRA.BO,RAJESWARI INFRASTRUCTURE LIMIT,,,0.0,7.544249703607614,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SOVERDIA.BO,SOVEREIGN DIAMONDS LTD.,,,0.0,12.639092405186286,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
THOMASCOTT.BO,THOMAS SCOTT (INDIA) LIMITED,Consumer Cyclical,Textile Manufacturing,631814007.0922754,62.136268670194866,inf,0.0,0.373,859334016,0.10130999,0,0.0,11.98,10168200
VIKALPS.BO,VIKALP SECURITIES LTD.,,,0.0,10.026669246644216,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MULLER.BO,MULLER & PHIPPS (INDIA) LTD.,,,0.0,111.10433890194982,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SPSL.BO,SHREE PRECOATED STEELS LTD.,,,0.0,15.81464720526461,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KHOOBSURAT.BO,KHOOBSURAT LTD,,,0.0,0.9105910902443203,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KIRANSY-B.BO,KIRAN SYNTEX LTD.,,,0.0,6.411459846991596,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CEENIK.BO,CEENIK EXPORTS (INDIA) LTD.,,,0.0,30.30716963580055,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INCON.BO,INCON ENGINEERS LTD.,,,0.0,11.396188154127765,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KORE.BO,Kore Foods Limited,,,0.0,5.181685556758745,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RCL.BO,Radhagobind Commercial Limited,,,0.0,2.1423095579665135,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KJMCFIN.BO,KJMC FINANCIAL SERVICES LTD.,,,0.0,24.989286879473028,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IBRIGST.BO,INDIAN BRIGHT STEEL CO.LTD.,,,0.0,26.290267623350665,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SYBLY.BO,SYBLY INDUSTRIES LTD.,,,0.0,4.784356282259289,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BLUECHIP.BO,BLUE CHIP INDIA LTD.,Financial Services,Capital Markets,62364349.00924282,1.1276582292740858,inf,0.0,1.227,676000,0.0,0,0.0,-0.38,55304300
ROYALIND.BO,ROYAL INDIA CORPORATION LIMITE,,,0.0,2.525364669930413,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
QUINTEGRA.BO,QUINTEGRA SOLUTIONS LTD.,Technology,Information Technology Services,30906573.0676076,1.1526368164007936,inf,0.0,-0.134,0,0.0,0,0.0,-0.02,26813800
NYSSACORP.BO,NYSSA CORPORATION LIMITED,,,0.0,4.210121463088371,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUPERBAK.BO,SUPER BAKERS (INDIA) LTD.,,,0.0,13.71952187377398,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MPAGI.BO,M.P.AGRO INDUSTRIES LTD.,,,0.0,6.067988661857321,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GARWAMAR.BO,GARWARE MARINE INDUSTRIES LTD.,,,0.0,7.066747758703704,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
REGTRUS.BO,REGENCY TRUST LTD.,,,0.0,2.448517015629495,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SPICEISL.BO,SPICE ISLANDS APPARELS LTD.,,,0.0,13.731832952104925,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SRMENERGY.BO,SRM ENERGY LTD.,,,0.0,6.053471229758963,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RICHIRICH.BO,RICHIRICH INVENTURES LIMITED,,,0.0,4.091451767297267,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JAUSPOL.BO,JAUSS POLYMERS LTD.,,,0.0,5.754931060840517,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KIRANPR.BO,KIRAN PRINT-PACK LTD.,,,0.0,5.537242500161312,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PRIMIND.BO,PRIME INDUSTRIES LTD.,,,0.0,36.51486618617445,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GUJCOTEX.BO,GUJARAT COTEX LTD.,Consumer Cyclical,Textile Manufacturing,47553344.605182394,3.33848249123718,inf,0.0,-0.46,162400000,0.00244,0,0.0,0.03,14244000
MAYURFL.BO,MAYUR FLOORINGS LTD.,,,0.0,10.640000343322754,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TWINSTAR.BO,TWINSTAR INDUSTRIES LIMITED,,,0.0,1.209845779874882,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
APIL.BO,AVI PRODUCTS INDIA LIMITED,,,0.0,26.599748595594296,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ADVIKCA.BO,Advik Capital Limited,,,0.0,2.1829702388525396,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PANKAJPO.BO,PANKAJ POLYMERS LTD.,,,0.0,5.931191245006394,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHESHAINDS.BO,SHESHADRI INDUSTRIES LIMITED,,,0.0,12.007283027831463,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RICHAIND.BO,RICHA INDUSTRIES LTD.,,,0.0,1.633714516836748,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ABIRAFN.BO,ABIRAMI FINANCIAL SERVICES (IN,,,0.0,12.005153985811788,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
AVIVA.BO,AVIVA INDUSTRIES LTD.,,,0.0,18.373750006223652,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HEERAISP.BO,HEERA ISPAT LTD.,,,0.0,5.040600167090392,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ANERI.BO,ANERI FINCAP LIMITED,,,0.0,5.573465909663733,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CHENFERRO.BO,CHENNAI FERROUS INDUSTRIES LIM,,,0.0,79.84813459327525,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SRECR.BO,SREECHEM RESINS LTD.,,,0.0,35.24313042788417,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHAQUAK.BO,SHANTANU SHEOREY AQUAKULT LTD.,,,0.0,1.4207935197150658,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IPOWER.BO,I-POWER SOLUTIONS INDIA LTD.,,,0.0,5.470438310852298,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DOLPHMED.BO,DOLPHIN MEDICAL SERVICES LTD.,,,0.0,1.794606652476395,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JAYBHCR.BO,JAYABHARAT CREDIT LTD.,,,0.0,6.9319545812753764,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GLOBALCA.BO,GLOBAL CAPITAL MARKETS LTD.,,,0.0,0.49646930660255484,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CARNATIN.BO,CARNATION INDUSTRIES LTD.,,,0.0,6.072682331987872,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DAULAT.BO,DAULAT SECURITIES LTD.,,,0.0,15.420980538695906,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MINOLTAF.BO,MINOLTA FINANCE LTD.,,,0.0,4.113419773174839,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
EXPLICITFIN.BO,EXPLICIT FINANCE LTD.,,,0.0,3.282084330541761,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ARCEEIN.BO,ARCEE INDUSTRIES LTD.,,,0.0,6.035150045896098,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TPROJECT.BO,THIRANI PROJECTS LTD,,,0.0,1.993198383180236,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CITYONLINE.BO,City Online Services Limited,,,0.0,4.214152485011365,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PANAFIC.BO,PANAFIC INDUSTRIALS LTD,,,0.0,0.9016936759387462,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VBDESAI.BO,V.B.DESAI FINANCIAL SERVICES L,,,0.0,8.00954618562176,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GOLDLINE.BO,GOLD LINE INTERNATIONAL FINVES,,,0.0,0.8000243246096087,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HARIAEXPO.BO,HARIA EXPORTS LTD.,,,0.0,3.5277633675445035,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CISTRO.BO,CISTRO TELELINK LTD.,,,0.0,0.4037956188146602,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
4THGEN.BO,FOURTH GENERATION INFORMATION,,,0.0,3.7184902435386338,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GUJCMDS.BO,GUJCHEM DISTILLERS INDIA LTD.,,,0.0,37.90289541191912,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INNOCORP.BO,INNOCORP LTD.,,,0.0,4.301565286693588,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
TTIENT.BO,TTI ENTERPRISE LTD,,,0.0,10.339116666846376,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VANICOM.BO,Vani Commercials Limited,,,0.0,8.537128921456194,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNITEDTE.BO,UNITED TEXTILES LTD.,,,0.0,9.992390615240682,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ASHISHPO.BO,ASHISH POLYPLAST LTD.,,,0.0,15.348556324803337,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JJFINCOR.BO,J.J.FINANCE CORPORATION LTD.,,,0.0,18.542021087237767,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GMETCOAL.BO,GUJARAT METALLIC COAL & COKE L,,,0.0,16.626991051923717,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
IDM.BO,INTERNATIONAL DATA MANAGEMENT,,,0.0,11.489991886495964,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NNTL.BO,N2N TECHNOLOGIES LIMITED,,,0.0,12.627631717451393,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HBLEAS.BO,HB LEASING & FINANCE CO.LTD.,,,0.0,3.8254501254985898,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAITRI.BO,Maitri Enterprises Limited,,,0.0,20.637957876273454,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
OSWAYRN.BO,OSWAL YARNS LTD.,,,0.0,5.976977305821893,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ENTRINT.BO,ENTERPRISE INTERNATIONAL LTD.,,,0.0,13.705032437508457,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SUNGOLD.BO,SUNGOLD CAPITAL LTD.,,,0.0,1.7298945623109327,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LEADFIN.BO,LEAD FINANCIAL SERVICES LTD.,,,0.0,9.653479306947286,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GRAVITY.BO,GRAVITY (INDIA) LTD.,,,0.0,3.38048622442026,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GKCONS.BO,G.K.CONSULTANTS LTD.,,,0.0,6.455190608681264,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PANKAJPIYUS.BO,Pankaj Piyush Trade & Inv. Ltd,,,0.0,68.50459923222962,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
UNIWORTH.BO,UNIWORTH LTD.,,,0.0,0.7725141937183541,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MIVENMACH.BO,MIVEN MACHINE TOOLS LTD.,,,0.0,15.705299873792566,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LESHAIND.BO,LESHA INDUSTRIES LTD.,,,0.0,4.473363046466435,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VISAGAR.BO,VISAGAR FINANCIAL SERVICES LTD,,,0.0,0.5615747167755235,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
JHACC.BO,JHAVERI CREDITS & CAPITAL LTD.,,,0.0,52.037274834883476,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
VISIONCO.BO,VISION CORPORATION LTD.,,,0.0,1.816869420267563,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SAFFRON.BO,SAFFRON INDUSTRIES LIMITED,,,0.0,4.770526768709118,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SVAMSOF.BO,SVAM SOFTWARE LTD.,,,0.0,2.8460000014980795,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LOOKS.BO,LOOKS HEALTH SERVICES LIMITED,,,0.0,7.278873588606063,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
FGP.BO,FGP LTD.,,,0.0,4.128209079442186,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GSLSEC.BO,GSL SECURITIES LTD.,,,0.0,5.758029203151941,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DARJEELING.BO,Darjeeling Ropeway Company Lim,,,0.0,16.740421394861304,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
PIFL.BO,Pacheli Industrial Finance Lim,,,0.0,7.026866881878345,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CHMBBRW.BO,CHAMBAL BREWERIES & DISTILLERI,,,0.0,3.2491159898327893,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SIDDHA.BO,SIDDHA VENTURES LTD.,,,0.0,4.354546188825147,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
INDOCITY.BO,INDO-CITY INFOTECH LTD.,,,0.0,5.294165320972183,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GOLKONDA.BO,Golkonda Aluminium Extrusions,,,0.0,14.188819380015183,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GUJINV.BO,GUJARAT INVESTA LTD.,,,0.0,6.878426575796061,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NUTRICIRCLE.BO,Nutricircle Limited,,,0.0,93.49099105364317,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ATHARVENT.BO,ATHARV ENTERPRISES LTD.,,,0.0,1.7463238862361985,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
GARWSYN.BO,GARWARE SYNTHETICS LTD.,,,0.0,8.988751016539089,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHAHFOOD.BO,SHAH FOODS LTD.,,,0.0,56.68905033074416,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MAHANIN.BO,MAHAN INDUSTRIES LTD.,,,0.0,0.466601782882494,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
DHRUVCA.BO,DHRUVA CAPITAL SERVICES LTD.,,,0.0,42.39824846191128,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ANJANIFIN.BO,ANJANI FINANCE LTD.,,,0.0,5.006893751540034,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RLFL.BO,RAMCHANDRA LEASING & FINANCE L,,,0.0,0.7393517016253557,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KKPLASTICK.BO,Kkalpana Plastick Limited,,,0.0,11.266780212267761,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HITKITGLO.BO,HIT KIT GLOBAL SOLUTIONS LTD.,,,0.0,0.5519951341457707,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CCFCL.BO,CLASSIC GLOBAL FINANCE & CAPIT,,,0.0,0.39775344555395364,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
BRIJLEAS.BO,BRIJLAXMI LEASING & FINANCE LT,,,0.0,2.74986223601155,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SHEETAL.BO,SHEETAL DIAMONDS LTD.,,,0.0,11.62787104358735,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
LWSKNIT.BO,LWS KNITWEAR LTD.,,,0.0,11.793236008912494,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
QUASAR.BO,QUASAR INDIA LTD,,,0.0,13.44212951505715,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
YARNSYN.BO,YARN SYNDICATE LTD.,,,0.0,11.953742874026394,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MINFY.BO,Mahaveer Infoway Limited,,,0.0,5.076107052894308,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
RAGHUNAT.BO,RAGHUNATH INTERNATIONAL LTD.,,,0.0,9.497431128009598,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
MUKATPIP.BO,MUKAT PIPES LTD.,,,0.0,5.7494489505669675,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ADINATH.BO,ADINATH TEXTILES LTD.,,,0.0,21.244833772103185,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
KRISHNACAP.BO,Krishna Capital And Securities,,,0.0,10.56714516544574,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
SILVERO.BO,SILVER OAK COMMERCIAL LTD.,,,0.0,3.3163857450361576,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
ZKHANDEN.BO,KHANDELWAL EXTRACTION LTD.,,,0.0,30.036888142265802,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
CLIOINFO.BO,CLIO INFOTECH LTD.,,,0.0,3.805113458507838,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
